order_id;data_pedido;status;ano;mes;mes_ano;pedido_valido;customer_id;estado_cliente;product_id;categoria;seller_id;price;frete;receita
24b137d6259a0c0cbd646f179e2ca35e;15/04/2018;delivered;2018;4;01/04/2018;Sim;febf5be282b3d17142f2d183967aae3f;MG;b1dddee0530f59d8b4808c007e8f14a8;moveis_escritorio;17a053fcb14bd219540cbde0df490be0;249,9;75,48;325,38
24be8b5db4950507d07bf5797c5de555;25/04/2018;delivered;2018;4;01/04/2018;Sim;c7a73d8fe5c01904adc31ea511af512a;SP;164520f853fb53ecd0b55302c564f7ad;beleza_saude;aa1eb17b9fdf6dfd546e25c45c7b9235;30;7,39;37,39
24bfe29693d0dbabd5e08b3b3bf1064c;22/05/2017;delivered;2017;5;01/05/2017;Sim;c015a1e9dfe7e60a802b1e3bdc882e08;GO;235b4ddb049ab79478e058d0d3609bae;relogios_presentes;744dac408745240a2c2528fb1b6028f3;199;22,19;221,19
24c6142a989e2c7774a57791c8cd449d;11/09/2017;delivered;2017;9;01/09/2017;Sim;2308f7af7226e2922e8f3612783bf836;MG;6f030babbca059aa3951ea26d5bbbe0d;utilidades_domesticas;7299e27ed73d2ad986de7f7c77d919fa;49,99;9,46;59,45
24c6142a989e2c7774a57791c8cd449d;11/09/2017;delivered;2017;9;01/09/2017;Sim;2308f7af7226e2922e8f3612783bf836;MG;4baf15e171b06455c5cd23453db0cab3;bebes;45d33f715e24d15a6ccf5c17b3a23e3c;53,49;14,18;67,67
24c6142a989e2c7774a57791c8cd449d;11/09/2017;delivered;2017;9;01/09/2017;Sim;2308f7af7226e2922e8f3612783bf836;MG;bf53d80c6cb1cbf63ba17e2175d521a5;bebes;c6bda72e4dbf5c5866b13cb1810c6d03;119,9;23,64;143,54
24cb2cb9a2ced76369e359626d439ad8;14/02/2017;delivered;2017;2;01/02/2017;Sim;22a2d16b5407542b249057fcbb95f121;SP;d9d4c1378e3c6564f55c02bec84e8f2f;moveis_decoracao;5a8e7d5003a1f221f9e1d6e411de7c23;59,9;11,03;70,93
24ceed9729a86f5e36fd61ae94183817;03/05/2018;delivered;2018;5;01/05/2018;Sim;cd24dfdff8d99033e3794d9b104c95d0;BA;1d94d1e0c7fb2dcf2811e093d2ca303b;;004c9cd9d87a3c30c522c48c4fc07416;179,5;133,73;313,23
24d4bff2b51955551d358847eded0c52;15/09/2017;delivered;2017;9;01/09/2017;Sim;4a818639e1977506b2cfa1b8047310df;SP;ed000a9f9f04376551e24de254464c9e;;17306570e772e7718c92a562d33f5f1d;279,9;14,98;294,88
24df3585323f6a191abb565d1706daf2;14/08/2018;delivered;2018;8;01/08/2018;Sim;f37e018586ddc359d2f1ad32f64ff8aa;RJ;d9fcf1be6830bf510f03d9e6c979e4df;malas_acessorios;058cb5aeb36d7c0fcae20fc85d5e0a59;148,5;54,32;202,82
250d181fa1c603024562b93a8f8d5fe0;21/01/2017;delivered;2017;1;01/01/2017;Sim;7c29c309c685f2f7388ad10624008acd;SP;1fb368a1506cced21a07abb6d220c4e1;consoles_games;822b63912576852aea9a8436d72317b7;139,99;11,87;151,86
25177b0d5cfe450e1fdacf9c6b5c8f5e;31/03/2018;delivered;2018;3;01/03/2018;Sim;9acf0054ae9afde2cb1bb937967e2a20;GO;a62e25e09e05e6faf31d90c6ec1aa3d1;relogios_presentes;634964b17796e64304cadf1ad3050fb7;105;23,66;128,66
25329aedc3217909f194254caa1e2bb1;03/05/2018;delivered;2018;5;01/05/2018;Sim;8e993fed68917a4e01069b16d9fb2e3d;RJ;ee9d3ff88f7800b3144967778bb000de;cama_mesa_banho;8a432f4e5b471f8da497d7dc517666e2;43;18,23;61,23
25348d7abfa3893731e3836aab2f6a6c;09/07/2018;delivered;2018;7;01/07/2018;Sim;85c67e22ad636abe63a496aa08b83e62;SP;df480c7d3f979093ac4c2d1109e78289;relogios_presentes;2eb70248d66e0e3ef83659f71b244378;699,9;13,65;713,55
253c8653b64a17c18b729399e14c42cb;29/06/2017;delivered;2017;6;01/06/2017;Sim;6d91da53c1c48b756d84ef4eb54550ab;PB;e074a31cddeee80c21fc613445def7bc;beleza_saude;13fa2a6c6b9d0f43cb588d7c82117a12;569;26,3;595,3
25461ae3c4bf9bf6e41a3a163f763c8f;12/08/2018;delivered;2018;8;01/08/2018;Sim;e377314dfa6e23684f1fae454fe8d8d0;SP;eeb185c268c344e2308a3eca19154cee;automotivo;7ff588a03c2aeae4fbd23f9ae64b760d;56,54;7,66;64,2
2550d9e4df78c17fc2f0eb644551a867;19/01/2018;delivered;2018;1;01/01/2018;Sim;52070fb1710f5ddc60c6ae977a6d005f;SP;473795a355d29305c3ea6b156833adf5;perfumaria;620c87c171fb2a6dd6e8bb4dec959fc6;49,9;15,1;65
255384e909a649f030d466c74684ed80;18/06/2018;delivered;2018;6;01/06/2018;Sim;2e1cea1baac7c5009630c0deb606f44b;SP;0c94697916cc03dfc45581f1e3d96c10;automotivo;6a8b085f816a1f75f92dbac6eb545f8f;17,5;12,79;30,29
255cc1a34da986dba8ba04bc67dc4d03;05/01/2018;delivered;2018;1;01/01/2018;Sim;7a85a823eed61d724a4682d535d7342f;MA;165f86fe8b799a708a20ee4ba125c289;cool_stuff;7ddcbb64b5bc1ef36ca8c151f6ec77df;166,99;50,83;217,82
257b54c7aa667fa7865055803a58a737;23/01/2018;delivered;2018;1;01/01/2018;Sim;7330d34b5bda6028598cc40d357a8874;SP;496f6bd86011e5a9ddea8dc96e802340;moveis_decoracao;cca3071e3e9bb7d12640c9fbe2301306;72,9;12,85;85,75
2591fdd6cc7718bac11436b57abd8163;12/02/2018;delivered;2018;2;01/02/2018;Sim;0879c47e542184edf3c921d2fee17084;RJ;53759a2ecddad2bb87a079a1f1519f73;ferramentas_jardim;1f50f920176fa81dab994f9023523100;49,9;17,6;67,5
2591fdd6cc7718bac11436b57abd8163;12/02/2018;delivered;2018;2;01/02/2018;Sim;0879c47e542184edf3c921d2fee17084;RJ;368c6c730842d78016ad823897a372db;ferramentas_jardim;1f50f920176fa81dab994f9023523100;49,9;17,6;67,5
2592a2d249009fdfd066161c0c2a726c;17/03/2017;delivered;2017;3;01/03/2017;Sim;5d981b7a328ccdfc41d79164694a6b51;MG;b3fa89053a8298a2d3265e6ea6c79588;bebes;01cf7e3d21494c41fb86034f2e714fa1;149,9;47;196,9
259b2f71f29e6e67c6c737bb11e9b0a3;17/09/2017;delivered;2017;9;01/09/2017;Sim;28e504d085ea728a2e15fb29b6d19533;SP;2a2d22ae30e026f1893083c8405ca522;cama_mesa_banho;1a3df491d1c4f1589fc2b934ada68bf2;159;21,6;180,6
25b5682781766b4b351cc1475a5caf30;24/06/2018;delivered;2018;6;01/06/2018;Sim;ccd8ca3ab678409f42cdd0136864e1e8;SP;87fe3060b63fb773ce7cc144ec313824;utilidades_domesticas;daeb5653dd96c1b11860f72209795012;13,9;18,23;32,13
25d3716d0097db13efad1ec47ea26551;06/08/2018;delivered;2018;8;01/08/2018;Sim;e6f635217be521e389d16f31394cae5f;PR;4520766ec412348b8d4caa5e8a18c464;automotivo;16090f2ca825584b5a147ab24aa30c86;29,99;18,31;48,3
25d7504420f738317dcbb29f7e565976;03/04/2018;delivered;2018;4;01/04/2018;Sim;b131df50e42e825b93ca23fa215df7d8;ES;5bfc7506459ae2a7b4b573fe557a58e1;cama_mesa_banho;4a3ca9315b744ce9f8e9374361493884;69,9;19,46;89,36
25f6a84bb4462034741cec7bbc139f9c;19/05/2017;delivered;2017;5;01/05/2017;Sim;8e68059b819a389508e2a37f46343e60;PA;e7f85596b92f92cb501855897696f66b;fashion_underwear_e_moda_praia;b1aaae6b66ad3c40f54b389d7ea4bee0;62;17,71;79,71
25f6cb0e242a4c0bacc239397614422e;20/11/2017;delivered;2017;11;01/11/2017;Sim;c3e28a954146468597f1dfe3ab014eab;PE;9394a725ee7e3f1da0d6b22b046cc8d4;brinquedos;7aa4334be125fcdd2ba64b3180029f14;50,7;28,75;79,45
25f9cd6cf05f1ee2caea2bfecc60abdd;28/07/2018;delivered;2018;7;01/07/2018;Sim;0abbad9859d57687867b8fbb2650a5ce;SP;186fe07c8b8005ec6a498587ffbc1352;relogios_presentes;6560211a19b47992c3666cc44a7e94c0;29;12,86;41,86
2608e8f1fa4c7e37526b68e2fd2e6d10;22/03/2018;delivered;2018;3;01/03/2018;Sim;519a15e6969240c16ef4437b4c650dca;SP;0d85c435fd60b277ffb9e9b0f88f927a;informatica_acessorios;f457c46070d02cadd8a68551231220dd;72;13,62;85,62
260db02d1a8b410b7d61ee150ced5caa;27/06/2018;delivered;2018;6;01/06/2018;Sim;adea779c0b221359e0b22a82ee5c0ee5;SP;ebd57a2515930960ba32c9a88fa45423;beleza_saude;31da954dc0855f2495c6310f70a2f931;49;9,65;58,65
261e71d2349c713eafa9f3df5972b95d;20/01/2018;delivered;2018;1;01/01/2018;Sim;d6708bbbd2d419475869a84e41f620a1;MG;ad88641611c35ebd59ecda07a9f17099;;c826c40d7b19f62a09e2d7c5e7295ee2;157,77;14,85;172,62
26343e0890fb597a7d91a607455a44fa;23/04/2018;delivered;2018;4;01/04/2018;Sim;1f2c60e23c801c60338999c38d60edf9;GO;d3dc47db6d5ab70560dcba1eee4d01ae;cama_mesa_banho;723cd880edaacdb998898b67c8f9da30;330;76,04;406,04
26499163fd30a5493b2e498337e9e2a7;06/07/2017;delivered;2017;7;01/07/2017;Sim;d42fc1b5243a68aa0735371148f2cde8;RS;fcffe8b68efdfe24c139e44753dc505e;cool_stuff;7a67c85e85bb2ce8582c35f2203ad736;219,99;22,03;242,02
26543fb8b34f4547bcbbd431f998ee76;08/11/2017;delivered;2017;11;01/11/2017;Sim;7b795a9df1fb7368c9c00514370d5c4f;SP;35afc973633aaeb6b877ff57b2793310;casa_conforto;4a3ca9315b744ce9f8e9374361493884;89,9;13,65;103,55
265b23c0727e5d7a2a3e36f5aac03d67;18/02/2018;delivered;2018;2;01/02/2018;Sim;dade896e95a36c520a0bcd0703385b74;CE;e26445edc4d665a7950a4b60461fc58d;livros_interesse_geral;527801b552d0077ffd170872eb49683b;84,9;171,32;256,22
266afa038ae840df982e7b896e48ae62;01/02/2018;delivered;2018;2;01/02/2018;Sim;8aa46663a5809f942f683501ce3606c7;SP;59f09deeea7c839a9212a19f3416b892;utilidades_domesticas;729f06993dac8e860d4f02d7088ca48a;379,9;69,53;449,43
268270567c35e07af0d2f8c8cc978410;28/08/2017;delivered;2017;8;01/08/2017;Sim;4487ca94364334677a4a0d66975cb980;SP;b532349fe46b38fbc7bb3914c1bdae07;moveis_decoracao;1025f0e2d44d7041d6cf58b6550e0bfa;38,4;7,78;46,18
269c345570f1003630764953f56f6abd;17/05/2018;delivered;2018;5;01/05/2018;Sim;d122755f5989b6f6702431c0fe0dc767;MT;46a4b4529fb2c8fbb84be938c9bb8b02;beleza_saude;6aa3928696eab49a19a466e665a649fd;455;23,9;478,9
26bfc6c6251ef7eda55f7bc7f11e9647;05/07/2017;delivered;2017;7;01/07/2017;Sim;1b87dde95bf20a1e1a2f023369c7f7db;PR;14ad6805c263d8d758d648f46a06570e;bebes;9d5a9018aee56acb367ba9c3f05d1d6a;46,33;17,56;63,89
26bfc6c6251ef7eda55f7bc7f11e9647;05/07/2017;delivered;2017;7;01/07/2017;Sim;1b87dde95bf20a1e1a2f023369c7f7db;PR;103aed057190376889bc9e796affa24e;bebes;9d5a9018aee56acb367ba9c3f05d1d6a;149,33;51,44;200,77
26c032093452825fab1ef0adcde581ac;14/08/2018;delivered;2018;8;01/08/2018;Sim;1de5dc5b831942a9161baef126e93870;SP;ca5c923962558430573f83661dbe36d6;pet_shop;66922902710d126a0e7d26b0e3805106;105;23,54;128,54
26c2b0e7dd3eb988721bb042f783c80e;02/08/2017;delivered;2017;8;01/08/2017;Sim;a02334ababbac97e012344f330e4fbb0;RJ;de7087431dce1f95bf39105df32825cd;esporte_lazer;262237171f48e85819065498cac80d7b;59,9;17,99;77,89
26fb6c984069988017b2d12b79849865;24/01/2017;delivered;2017;1;01/01/2017;Sim;6ad1ab20e1583a1e1d20961b363df092;SP;621b15d249d471192c1bd7ade2dd8b86;fashion_roupa_feminina;dc8798cbf453b7e0f98745e396cc5616;22,4;10,96;33,36
27022b76108230492760e5e0a34c159e;07/05/2017;delivered;2017;5;01/05/2017;Sim;45cea136a7ccc9defbe927fd8b27d2bb;SP;6e59a5107a6102148b438cb33d5a2529;malas_acessorios;6cd68b3ed6d59aaa9fece558ad360c0a;109,9;14,52;124,42
270cbb69c57b4df6be5aede2871bdd55;28/11/2017;delivered;2017;11;01/11/2017;Sim;c23229504986c0f7fc1452ce9863c611;SP;9545d45c37449ccbc376de3a04c66e71;beleza_saude;431af27f296bc6519d890aa5a05fdb11;125,9;13,9;139,8
270cd1874ca5310906e251407490d66c;23/03/2018;delivered;2018;3;01/03/2018;Sim;fce5e90c12f6f040a4a77008ebeca230;SP;10adb53d8faa890ca7c2f0cbcb68d777;cama_mesa_banho;1900267e848ceeba8fa32d80c1a5f5a8;19,9;12,79;32,69
2721cdbb603d7ab34553d2e44a6f9ae0;16/07/2017;delivered;2017;7;01/07/2017;Sim;5d403e9930692daa08e3a13f8a68d462;MG;b980f3256c981fc178514325143b1fc8;informatica_acessorios;4e922959ae960d389249c378d1c939f5;89;15,37;104,37
2736be66db18bfbfdc0c26012e80944b;09/01/2018;delivered;2018;1;01/01/2018;Sim;d97a5aa33003b861353c6e579abd37bd;SP;c706d50b57c9e83293c2586d01f32445;papelaria;7ecd59e5e20407131822c1a68ac59c1f;49,99;16,92;66,91
275116adf4704cb53a1108b906bd2434;11/06/2018;delivered;2018;6;01/06/2018;Sim;5a2e16b4fd69014e83f7fc6de7e5cc20;PA;4c2394abfbac7ff59ec7a420918562fa;beleza_saude;cc419e0650a3c5ba77189a1882b7556a;84,99;20,64;105,63
27603f7440db0e3082ea4fc08a05315d;14/01/2018;delivered;2018;1;01/01/2018;Sim;5eab478250ae05c60e083c9ab5dddc88;MT;ec2d43cc59763ec91694573b31f1c29a;cama_mesa_banho;1c129092bf23f28a5930387c980c0dfc;45,9;16,92;62,82
277652d641a561b871127afe3f44b952;16/04/2018;delivered;2018;4;01/04/2018;Sim;9ecf2bc6369607481b42c895a84f8b0d;MG;cf1387ec1ba3615f21a7924ec648e94a;telefonia;5656537e588803a555b8eb41f07a944b;24,89;15,23;40,12
27778e8302a1880621730425fd82fb60;20/05/2018;delivered;2018;5;01/05/2018;Sim;f4114c3a49ac4dfbe34464e0df196f1e;SP;054515fd15bc1a2029f10de97ffa9120;esporte_lazer;e9779976487b77c6d4ac45f75ec7afe9;43;7,87;50,87
2777dd73cc83e92e814ebb6126f236d4;10/05/2018;delivered;2018;5;01/05/2018;Sim;a4c949266758d95f0a1aae3ffd688954;PR;0eb8e03d4ef83152c4642b606b5bbdec;moveis_decoracao;cac4c8e7b1ca6252d8f20b2fc1a2e4af;29,99;12,13;42,12
2783cfcf916c2cef168f19a7a2e45e45;25/07/2018;delivered;2018;7;01/07/2018;Sim;b9633b9cf51f58d7c6facdc197862501;RJ;703d742887bb9267f89b675608ba7aa0;cama_mesa_banho;640e21a7d01df7614a3b4923e990d40c;56,1;19,58;75,68
2787a8bf248d663260b0d2bb270a951f;16/11/2017;delivered;2017;11;01/11/2017;Sim;9a699ab13156ac394b4ac0411fd2756d;MG;287398c3a5da555d519e464b674c1955;perfumaria;7178f9f4dd81dcef02f62acdf8151e01;449;20,71;469,71
278ffae8d541775ba53338a54ee391a3;03/10/2017;delivered;2017;10;01/10/2017;Sim;74a975276d0c266162d2ee51a6fccea9;BA;b8355aca8662d7e0c913ed67412d8ecc;cama_mesa_banho;da8622b14eb17ae2831f4ac5b9dab84a;39,9;17,92;57,82
2790c1db6fab421570c3a789c96ffd46;31/10/2017;delivered;2017;10;01/10/2017;Sim;606526aa253b452a350ce935064f6418;RS;3d3204ab08bb14fe5114502ad7809384;bebes;d673a59aac7a70d8b01e6902bf090a11;65,5;16,22;81,72
27b974fdb1343121e2a97ab9bfe080e2;21/05/2018;delivered;2018;5;01/05/2018;Sim;d5c2ad00773abc9e718dc31789b7d4a1;SP;0640a217fe729c5b8f61fd475f1fc22c;telefonia;ea8482cd71df3c1969d7b9473ff13abc;44,99;7,39;52,38
27cd425460b501230b37206f151711a6;21/09/2017;delivered;2017;9;01/09/2017;Sim;0fa8935c3781f2a89ea2db7dee3aaadb;SP;6416e0ecd625ef4adf18658a9aca2e10;beleza_saude;620c87c171fb2a6dd6e8bb4dec959fc6;39,9;16,11;56,01
27d38402a9bf35d21de2f99946b1c1ae;06/05/2017;delivered;2017;5;01/05/2017;Sim;887161ac86a185362955d1b9383647ff;PR;8f79800a347de2da5104a414bc791a0b;ferramentas_jardim;f7720c4fa8e3aba4546301ab80ea1f1b;16,9;10,96;27,86
27d59d6c52a0d2dbb8e2ea86ff71f962;14/06/2018;delivered;2018;6;01/06/2018;Sim;663b8b90136c0c90b486a72adaafd911;SP;7c6fbb3a5346dfd607386155c6f628f8;beleza_saude;c70c1b0d8ca86052f45a432a38b73958;110,32;8,03;118,35
27d6233886151ecc1ed368ce120ec5cf;15/05/2018;delivered;2018;5;01/05/2018;Sim;508477b76a482e31673805fe43e12760;SP;b40bd352960044e281fa405937aac605;relogios_presentes;d921b68bf747894be13a97ae52b0f386;215,9;19,39;235,29
27d7ae4ad298e3686566ac8e9ff928e5;24/08/2017;delivered;2017;8;01/08/2017;Sim;47ae8245cfea34ac0c57a04fb956a80a;PA;a3ceb95649a48c0c54ae4bd1dd66d035;telefonia;6c177e38df6d3f34182b1f1d427231bf;140;26,01;166,01
27d7b0ed49fd70b7706ee5e23773fd8f;03/03/2018;delivered;2018;3;01/03/2018;Sim;b4118c50b8cca915cbf3a374e1232016;SP;24c5c7be57099780f07ded545f898d8b;cama_mesa_banho;2d50d6282f8aa2257819a77bfaa0efe0;174;54,65;228,65
27e2a7e5ef6ee74e734f296c3a0e33f8;06/03/2017;delivered;2017;3;01/03/2017;Sim;e78e95c694dc4c2aae6e6975bb58bd48;SP;a00cd7752fb98e0a8382def60ecc0b17;telefonia;db4350fd57ae30082dec7acbaacc17f9;13,99;10,96;24,95
27ea1775a86c796168b08511e529d0a3;27/02/2018;delivered;2018;2;01/02/2018;Sim;7a0c5469cba3eb88c664cbb7d680ee56;SP;ae52eeb8383b94455f0a08b1f88ad002;informatica_acessorios;8e6d7754bc7e0f22c96d255ebda59eba;69,9;9,94;79,84
27f453b6858eb4711c97e65001f7c4aa;28/08/2017;invoiced;2017;8;01/08/2017;Não;8b80508ca8fde5f321c72311ff936bb1;MG;08545faed0310009ebba7ba4537c2727;eletrodomesticos;d91fb3b7d041e83b64a00a3edfb37e4f;376,8;27,48;404,28
27f9fff9f14236589804b62bce39f526;05/07/2017;delivered;2017;7;01/07/2017;Sim;f3318c51c9a6779c89f2567475b4a6b9;PR;ed6d2fe9a24cfdfd0f4c40094db5145b;livros_interesse_geral;83e197e95a1bbabc8c75e883ed016c47;122,5;18,11;140,61
28037715728a348c84215e5db015de7e;29/09/2017;delivered;2017;9;01/09/2017;Sim;4d6c393e8d157f91ced96c5a89beeb77;SP;4c1fdadeda244374699fdc31917e5b34;papelaria;3d871de0142ce09b7081e2b9d1733cb1;168;32,21;200,21
2804400973412de4efdaf1399281199c;13/11/2017;delivered;2017;11;01/11/2017;Sim;b29c3d10654537da46f9c7c3ab921972;MG;23bcd6822a33df5534f9b290216eec1f;brinquedos;ac3508719a1d8f5b7614b798f70af136;129,8;24,29;154,09
281adb47b408b1e1866642b03432f095;04/11/2017;delivered;2017;11;01/11/2017;Sim;10ae9ab538f23a7ff9e9e05fb116dd3e;CE;47a67549d9b00310453dec1c3902e391;utilidades_domesticas;7722b1df1b0e383e000397b2c11e3e19;69,9;17,77;87,67
281f470497aa1a0af6a1d6024b3eba93;05/09/2017;delivered;2017;9;01/09/2017;Sim;3ae9e0f1c44e053de994e63d5094286c;RJ;59bcfc096cb9fa35b5c5294582c78486;beleza_saude;5ab05b6d86d417796c69ffd6774ec832;199;26,23;225,23
28232387d76b1ef18dd621c7702e31f9;20/05/2018;delivered;2018;5;01/05/2018;Sim;bf84db1217d83f8ac1838d375b7784f3;SP;1addcc38627084ba4a99fe3efca1c65b;telefonia;2eb70248d66e0e3ef83659f71b244378;699,9;13,01;712,91
2823f47e6fb0f2a1e5a8f221ebb5aa15;18/07/2017;delivered;2017;7;01/07/2017;Sim;f81bed8a63f637b20ff67dccd843c2a5;RJ;996ccd494480f1ea4840f6099dba48dd;eletrodomesticos;d91fb3b7d041e83b64a00a3edfb37e4f;89,25;15,37;104,62
28261c529e96c64f072a17b839812d63;18/09/2017;delivered;2017;9;01/09/2017;Sim;2dbd4a021efca34f591c4bee3a821161;SP;b9adb834b99082140e354bdd3bda7eb5;cama_mesa_banho;cca3071e3e9bb7d12640c9fbe2301306;66,29;12,48;78,77
2847c1e42885f76be2e67b11d8bd813d;13/12/2017;delivered;2017;12;01/12/2017;Sim;27c0a66315d9a1e346449f60396ec741;RS;0ecb699933e1e9cc336bf7569ad72e84;moveis_decoracao;cac4c8e7b1ca6252d8f20b2fc1a2e4af;34,99;17,6;52,59
285b9fa3d538bc3e3391de43dd51e3c9;11/07/2017;delivered;2017;7;01/07/2017;Sim;73cc73b9f0e5aeaa6cb029d0ca83bcba;SP;61a4100ccd6d9c4c808a1fd954ddb8ad;eletroportateis;05ff92fedb5be47920fea08e501238b9;399;22,03;421,03
2866ad7dcb3cfdab34405a82b8a77215;15/07/2017;delivered;2017;7;01/07/2017;Sim;96888e542a835f6dea8d3039af2e4a2e;MS;85e8e8aad6ad12d67c21300379760196;ferramentas_jardim;d6b664fa0667064c6d76394e7848d790;1160;60,72;1220,72
28a77826d03dfad917f9b8d43d06341e;06/01/2018;delivered;2018;1;01/01/2018;Sim;6db0640d603b5700f1d0a2b5938f46b8;RS;291c4f64b5862ed36fdec5f3df710613;informatica_acessorios;897060da8b9a21f655304d50fd935913;39,9;16,11;56,01
28ce9f21d700f4d00c2d53fe829911f3;30/08/2017;delivered;2017;8;01/08/2017;Sim;334ebcfc6dd06afe410b13fef79a87c1;RS;010c38887e6a41a5acfea2687515b254;moveis_decoracao;cca3071e3e9bb7d12640c9fbe2301306;59,9;17,67;77,57
28d030cdc8a0c663dc60bbe5a730971f;04/02/2018;delivered;2018;2;01/02/2018;Sim;fc25e9ad5c4e1fd84faf0f1fadc8a5cf;RJ;98a8c2fa16d7239c606640f5555768e4;ferramentas_jardim;001cca7ae9ae17fb1caed9dfb1094831;129;32,23;161,23
28d30364312f8bf1c89aff3a4816eb53;10/05/2018;delivered;2018;5;01/05/2018;Sim;c90229cbe0e29073647f84cbaf3d21fb;RS;dce24381876a1d59ccc9d00d3dbade56;ferramentas_jardim;259f7b5e6e482c230e5bfaa670b6bb8f;78,9;46,63;125,53
28f079a1f1568fda3a17841d6fe48390;18/06/2018;delivered;2018;6;01/06/2018;Sim;459f6d9169372a39b0fe1f00e96947b4;SP;4ba9263261711e19aa09a61e3ab72316;eletroportateis;3d5d0dc7073a299e31fa718ce1bc00b6;50;16,54;66,54
28f8288537a74aeec728c4d0119a3632;04/01/2018;delivered;2018;1;01/01/2018;Sim;753f04c687e206d194a80881790877e6;PR;c4baedd846ed09b85f78a781b522f126;ferramentas_jardim;a1043bafd471dff536d0c462352beb48;139;50,84;189,84
28fa410eec232354726af94904c6fa9b;17/03/2018;delivered;2018;3;01/03/2018;Sim;229755021cdd010bc07d4f5b35c78ef6;SP;61a53738adc5c0e8d243553320f9ba1c;esporte_lazer;7c67e1448b00f6e969d365cea6b010ab;79,97;20,6;100,57
28fb72e69040221a2e471a51c251f8da;16/08/2017;delivered;2017;8;01/08/2017;Sim;957fb38c0094991e3e8a12fa2c1b31b9;SP;d9d5e3c7a8d24dfb8968ba75e4313ac3;malas_acessorios;dbc22125167c298ef99da25668e1011f;50,9;13,38;64,28
2901c587ddc2733afdf68e81b98d2c0f;07/05/2017;delivered;2017;5;01/05/2017;Sim;f8632d63578cbb03bf05ac11ece8b238;PI;e7c8819338fc9a87e81ea2d90898f612;ferramentas_jardim;eeb6de78f79159600292e314a77cbd18;449;26;475
2905a2371d7b1d8e0142fa8ccd78f28a;25/07/2017;delivered;2017;7;01/07/2017;Sim;28415a926ebe9c54a072c7bc3c729b78;RS;e306ca54c91b21392317d5b4632c9fe3;consoles_games;e49c26c3edfa46d227d5121a6b6e4d37;135,28;56,84;192,12
290673dd0e92d677725fdb80ce26d46f;25/11/2017;delivered;2017;11;01/11/2017;Sim;7a5aaaaec11d575445323b17c38189f3;RJ;e6e2f011de12dc9071763c2baed69a2c;bebes;f680f85bee2d253556ac91be391d2c82;39,9;15,11;55,01
291595e7702bf69af75b873bc983601f;13/10/2017;delivered;2017;10;01/10/2017;Sim;76dbc1556c66d771e8a6b60c35957e01;BA;b623b7cb05ee3248fbe4a6ecbeed79a4;brinquedos;7aa4334be125fcdd2ba64b3180029f14;73,76;19,76;93,52
29182856a24c6eeb1d7b81ba1fe63190;20/07/2017;delivered;2017;7;01/07/2017;Sim;e13dd3f5bb12b741263db05564de3f13;RJ;fb783e3e545937820b57fe539b2c5a6c;cama_mesa_banho;da8622b14eb17ae2831f4ac5b9dab84a;99,9;17,95;117,85
291db83cebe0c7179310b62e0a7e2714;06/05/2018;delivered;2018;5;01/05/2018;Sim;86484b39e159b80d85758985c1463d6d;SP;19c91ef95d509ea33eda93495c4d3481;beleza_saude;06a2c3af7b3aee5d69171b0e14f0ee87;119,99;29,87;149,86
2929e8208718655c26082e7331ef49e4;27/09/2017;delivered;2017;9;01/09/2017;Sim;57841269df64fd5c9ba421df2e89a4bb;PA;54e5939fcd9ae70ad0f59f612d6d29bd;cool_stuff;48436dade18ac8b2bce089ec2a041202;42,9;44,2;87,1
292fa4655c8e30747b2b465a8f4d14f7;27/02/2018;delivered;2018;2;01/02/2018;Sim;70a4565a0e2423f8bd3ba63125c901d1;SP;19421075ae0b585f2dc13ff149e2119d;esporte_lazer;4c2b230173bb36f9b240f2b8ac11786e;45,9;7,78;53,68
2939b6d48c2488e276205bc547c56aac;04/01/2018;delivered;2018;1;01/01/2018;Sim;6efbee10da96b631dcd2c0f3dcfccbd1;SP;85b2e22dc10456c8ce7b81f78ba8624b;cama_mesa_banho;da8622b14eb17ae2831f4ac5b9dab84a;179,9;15,46;195,36
295bbf539c1fe97db23dffa5e84387ad;29/01/2018;delivered;2018;1;01/01/2018;Sim;5dd333426be0c72b783f2a752f1a911f;MG;74ae869eb82594d9cbe6e934cf143e0c;telefonia;ea8482cd71df3c1969d7b9473ff13abc;39,99;14,1;54,09
296487514bc938361dae8cac848688ac;17/04/2017;delivered;2017;4;01/04/2017;Sim;a13f6cf0d876947e0559f572d69e59f9;RS;30dd245a5cc5a0def5b5d42b024a17b0;livros_interesse_geral;3dbbce181edfaa4a597ec858c382d2ec;119,9;17,58;137,48
298ee6136c29ce0b78bb3cc68591404a;27/04/2017;delivered;2017;4;01/04/2017;Sim;99907fb65062e52496e146648f921649;SC;f1d3e7a4605f6cd5f2a3cf9bde5c7845;market_place;062ce95fa2ad4dfaedfc79260130565f;189,9;16,54;206,44
29985fe387407ff7f6904b294fb89028;12/02/2017;delivered;2017;2;01/02/2017;Sim;bbcd801cba7b655a6aab583778eb6af8;SC;3edc3d3ffe806f5115118f86cbf5a021;esporte_lazer;ce33c6211beaa8fef4cae8b52db39862;49;14,52;63,52
299e8d399d78b7abc915b3d059a6c712;18/08/2018;delivered;2018;8;01/08/2018;Sim;42eeec63715bcb9b24e4ecb9e0801b27;SC;5b7692c4f3cff85f88ad6255269c696c;cama_mesa_banho;1dc2de47ee26a0a5b12dc14fd6dc0dea;66,9;23,27;90,17
